id,offering_keys,type,tiers,supplier_key,product_key
9abd9099e72a43ffae071a5b1749f814,"[""66e70d46f5a147849701d678efb15a6e""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.5076938449571232,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6846}]",,1607c5cc2a85445b8ff375a7a18d67f2
06b857bd5fd747658e3c216973236e0b,"[""1dcbaf15e87c40669c958222790f2762"",""11a9e0785f1e48ad9bd0bf8cfcb8f1dc"",""5ad0a7a4a18a42189a3f58eccd4df134"",""866c81e600bd4dc8b5b140bbcfcb78ad"",""8afa8ae8288e4c5f9f7f23086ec612a8""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.8043538714809416,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":2274},{""DiscountPercentage"":0.9818928108035676,""UOM"":""Box"",""MinQty"":1,""MaxQty"":4853},{""DiscountPercentage"":0.5410568353096695,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8534},{""DiscountPercentage"":0.17305336878821173,""UOM"":""EA."",""MinQty"":1,""MaxQty"":221},{""DiscountPercentage"":0.30388592139348036,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5530}]",08ed3be014194feab10a409af560a1bf,
5db753494dc248aca01f0a8193b73215,"[""52300ad2b85049f5983215930f3c2a98"",""206f8e4651874885a47d15c8a16225fa"",""cc7e9a65a5a04165a2930290eabda0b5"",""2c11176b07944e1494ae9e55650ee01c"",""9893da6e29914b2c81fd5bdd5341eb96"",""33c85cc625aa4745aca9e84bf95da4cd"",""90b3df77fec24f709e94c8c3cc91eafd"",""1c3094c91c45466996081b8538ae168a"",""079d63dbf8dd47feac9d1460ec44f7f1"",""7e554416d5194fe0a7370cf991724137"",""4598c089e8ab4996890c3151f3564e8f"",""c52b45c9e9824267b70d4550a0e94cd7"",""72f92c49483e4d5fbb902fc4a9e008ec"",""51998e7d8e574a39ab0252f62a5348e5"",""a282a563f639491c92f593a08596aaed"",""80569145c8e347d1a240abe58abdc3c4"",""00108bd8f565423391cbc73a438fcf98""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.9427942127261423,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3347},{""DiscountPercentage"":0.8243696600344326,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1233},{""DiscountPercentage"":0.3404489550083824,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4837},{""DiscountPercentage"":0.7429127365659189,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":7058},{""DiscountPercentage"":0.1388828562850006,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5793},{""DiscountPercentage"":0.28715852983757323,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2342},{""DiscountPercentage"":0.5405872364466926,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":7871},{""DiscountPercentage"":0.7450492986240096,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2403},{""DiscountPercentage"":0.10525839691197136,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":78},{""DiscountPercentage"":0.20597215063075888,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":145},{""DiscountPercentage"":0.32809058561440785,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":5338},{""DiscountPercentage"":0.45144459855913116,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7042},{""DiscountPercentage"":0.6543757037934583,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7644},{""DiscountPercentage"":0.6350110654862084,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8504},{""DiscountPercentage"":0.2688308313737139,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4386},{""DiscountPercentage"":0.19885528338553338,""UOM"":""EA."",""MinQty"":1,""MaxQty"":6652},{""DiscountPercentage"":0.047873337433729804,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4768}]",77dff980238c470dae9fac298b4a9bc8,
1455406903c04c159c45902e2d760a10,"[""72b2a5e17e164cfc9b2395c41740313d"",""ddaba62eb9b34644a41f8fc0a070638a"",""a143814c91714c449013c0cba85e3ba2"",""95d71acc6a1647a09c2624b0b6ffb112"",""cd568bf48b8449e481d865763276caee"",""67809931e4e04e9294cc5b217224eccd"",""a59c8f6837c94ba3bc1015a60e2150cd"",""4039d869ec3541b9bbf6246ef4d08f65"",""4db6dd7204bb48beb9a50894081c6298"",""4313d24979ce4392a112b1e71a222a01"",""560045f2d9b0475b967a94b634d2dd61"",""4ce52b7b678f4ffd8ee22395ba65255d"",""476601afcd7a469184c780755e7677c4"",""9cd599511a1145c499db22d0a45dfe25"",""b30d8cc5fc8c4f61b07332e8005006e0"",""d6885349ab66476f91eb61a0a591d4c2"",""9c6eff3076c444898e8789baa9b0e5bb"",""704585087d4345f896d0a43d66f1f73f"",""48dbdc6db3a742148009531569215f90"",""149995ed82f24479a18ecd3b8eacf4a2"",""69625c997cc448afb6bded7f5c2f71eb"",""d5f6d6a4dea24b63957540a1f9bd27b1"",""80ac7d832d0d4835a09560f542cd94ee"",""8e41a46bdbd84186a68b0f1a266a6a93"",""1dd9970cfba74986837917dc6e718742""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.42635912988676355,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":7115},{""DiscountPercentage"":0.05074501604578492,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7316},{""DiscountPercentage"":0.12566568828737787,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":4929},{""DiscountPercentage"":0.5374973739742265,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3249},{""DiscountPercentage"":0.24570264542001263,""UOM"":""Box"",""MinQty"":1,""MaxQty"":810},{""DiscountPercentage"":0.4614438288590805,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1023},{""DiscountPercentage"":0.6711200832984822,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8485},{""DiscountPercentage"":0.08336088204938082,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7105},{""DiscountPercentage"":0.6650425603622451,""UOM"":""EA."",""MinQty"":1,""MaxQty"":6273},{""DiscountPercentage"":0.6317771014158204,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2467},{""DiscountPercentage"":0.894380700884751,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3017},{""DiscountPercentage"":0.8998716516014831,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9322},{""DiscountPercentage"":0.2519918851114632,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9954},{""DiscountPercentage"":0.6446760175487246,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":7182},{""DiscountPercentage"":0.36041292265177977,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5637},{""DiscountPercentage"":0.0058972846688694,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3624},{""DiscountPercentage"":0.649929128294339,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4485},{""DiscountPercentage"":0.1752832927403223,""UOM"":""EA."",""MinQty"":1,""MaxQty"":567},{""DiscountPercentage"":0.8272969520946408,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":7090},{""DiscountPercentage"":0.576698694558235,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3870},{""DiscountPercentage"":0.3672326253955484,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9810},{""DiscountPercentage"":0.9164395678607485,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4073},{""DiscountPercentage"":0.228017511135581,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":7927},{""DiscountPercentage"":0.7454162569230395,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1598},{""DiscountPercentage"":0.2615247074471197,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":4368}]",3576484ad91f4e03a9f092f97e6d869c,
ed72bde2e1c846b78b88f79cc0d9c358,"[""7847bebedc9f4f4dbff5557a2468873f"",""c90885e55bc94ea38e302f954b8ac9fa"",""a44bb1dfcaf8434faece970028d5b5cb"",""efc823271dcb4ab187bdbf1767416796"",""5a467ca122e04c93a14e7d3ae5943203"",""a07fece04a0a4450b913dc9a4b977ba2""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.4624674547746611,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3051},{""DiscountPercentage"":0.4026793478635681,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6649},{""DiscountPercentage"":0.4569400511469101,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9641},{""DiscountPercentage"":0.22830011357127564,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2081},{""DiscountPercentage"":0.9650545688124283,""UOM"":""Case"",""MinQty"":1,""MaxQty"":3576},{""DiscountPercentage"":0.27041949534564713,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6749}]",2cf686efe6f44d04892681109b8937c4,
dc4852531cc24bfa82077b4ce805b1e9,"[""f6b97cf5741d43598fadbeb9f1dc80a6""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.6630034603389816,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4237}]",,8f34a8a7bf8f4697b543ae1b77201862
c65f7381afbb4685a730130a9941f7fa,"[""f4ce2d7b91ef45e7b978d87617191ee5""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.46598947658138595,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4957}]",,674eb4ee5de04f3c93bf6ccf71182efd
429244c4231842a8b210ebb93fb0373a,"[""fa0514019d024d43aca647ba6d60a664""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.7053554384046323,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9556}]",,e28c316e57cd429f9a4d3ebc7e890234
65e7ae1eaba542b3925b5383c1a6b1dc,"[""ebf4c2a1fea043f5a539f5f2647c1b3f""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.16822378376676322,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9985}]",,034e62e92a1d439a9e15c17821414da5
cc161ae4a4654342afe8b67ebc7212c9,"[""d75c8b8e15d1472b95238f790c4aee08""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""EA."",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":7.141493870116187,""UOM"":""EA."",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":14.282987740232373,""UOM"":""EA."",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":21.42448161034856,""UOM"":""EA."",""MinQty"":53,""MaxQty"":200}]",,687a5b9ac9e647c392acd457ef8988d9
3d25748b996d4da3af3fc472a281ffe5,"[""68277d70dca14466a0ddfbff2484cd2d"",""bc6f029fd6544a3998f772aceeb8565f"",""f4176f59caae4d07b19b4fcf7c6bd196"",""6096385d9b9e474292275ddb74e23991"",""bd4e4deebaaa4531bd5f2b5e607308bf"",""24d657d8a93d4c1a8ed4287981614e6f"",""7328fae54f3042b78761d12590df891a"",""06243d1eba514a1e9a204e3d5aec3174"",""f2038c36f14d405dafde1042cba40ef2"",""359228db74614e4eb346a788d0f5fcb8"",""92cee0281d5a4d9f9ecdb3abaf6a737a"",""3c13a163e4234bb69a1206d915a840d4"",""f8ecb51606d14f2289c56f49874590d2"",""c8ae9ec594004728b39eba20a43d3b07"",""7f38abc400b04f0d989b3b333d2dd132"",""e963cd116ff543cb800c907a6a02449e"",""5793002a34a240f08db75c88c106b32b"",""8450bf5007d64876ae30ac71f78612ef"",""32ed554377d14bb1820be4e23b51f157"",""49f0e52b1fa24ec5ae34348b45e4964c"",""24af8e44472b4c78bbe166891e558b69"",""c1880694d68e4b589f9adff8f0801ed8"",""dbc06b2c081a43deb21c0ed5840bb4b8""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.6127960509704614,""UOM"":""Case"",""MinQty"":1,""MaxQty"":5629},{""DiscountPercentage"":0.19297578409450544,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9922},{""DiscountPercentage"":0.43385785967393725,""UOM"":""EA."",""MinQty"":1,""MaxQty"":733},{""DiscountPercentage"":0.2399369561808288,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3808},{""DiscountPercentage"":0.25754741047163004,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6595},{""DiscountPercentage"":0.4062663980991796,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9113},{""DiscountPercentage"":0.48883821858049964,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3969},{""DiscountPercentage"":0.6029733459750097,""UOM"":""EA."",""MinQty"":1,""MaxQty"":6940},{""DiscountPercentage"":0.9869757497921349,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4941},{""DiscountPercentage"":0.5085421464276991,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2673},{""DiscountPercentage"":0.343017126928118,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7162},{""DiscountPercentage"":0.03857174709451682,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":8465},{""DiscountPercentage"":0.12472225957926593,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6649},{""DiscountPercentage"":0.7589380368561648,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":6442},{""DiscountPercentage"":0.9485842300210302,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3017},{""DiscountPercentage"":0.8809461186536979,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":8723},{""DiscountPercentage"":0.861612536879656,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":8113},{""DiscountPercentage"":0.5358494576714761,""UOM"":""Case"",""MinQty"":1,""MaxQty"":8507},{""DiscountPercentage"":0.2395479747288096,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3029},{""DiscountPercentage"":0.4797377513813775,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7912},{""DiscountPercentage"":0.8081200931501594,""UOM"":""Box"",""MinQty"":1,""MaxQty"":4813},{""DiscountPercentage"":0.012347139000752448,""UOM"":""Case"",""MinQty"":1,""MaxQty"":8577},{""DiscountPercentage"":0.27712318465628594,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6735}]",0d86829852d04b46b6fd74daf72e9b88,
8ba955c7e9bd418cb4bc7c9a5cbfef1f,"[""ecad43f07814473684c01407c7992f1b""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Box"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":1.6247969812584093,""UOM"":""Box"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":3.2495939625168186,""UOM"":""Box"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":4.874390943775228,""UOM"":""Box"",""MinQty"":53,""MaxQty"":200}]",,aad4e127285646d08081038953a4a098
cbaf5dc1378d4ace827b53f49b7a0f19,"[""ad699004b3ec4951897d957db99d3f65"",""12ce5cd7d4c14a579877cc2382c55a64"",""eab43ddcb8c9483484dc4b33591b9bab"",""9c902f7a363140008e1b7e91b3d4b70b"",""a491657f6a6c4453b78aa1495169c3cf"",""f51b6fe0ae004512ad5cac62305aa958"",""927366751d8547d5ad265083011aace8"",""dcdfeb8db8fe4c38baa5e3c2cac528b1"",""066c5b3d53a445c2bb63ec4fab5a5d48"",""4728b1abf3434930a903fc9ad70be0b5"",""2dc0fa0a51e544d2a603902afe2209d7"",""a6b5c41656c841d9b4335a5eed02f105"",""5e8a1242da2a4e5abae0880076d2f8e6"",""86f79536f6fa49238431fee12fb11904"",""d87d18b1f38a4ea189b9e70d79351004"",""7295f824440b46e992e691c45cc44e2e"",""72a894fbf6be42f885888880175ac8d3"",""d88da273825f43a1a6624e6eaff0de17"",""6c6093799943475ca277339ee81c04a1""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.5801345570754428,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3819},{""DiscountPercentage"":0.01483629781852656,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6285},{""DiscountPercentage"":0.21647905057213684,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9259},{""DiscountPercentage"":0.17853178395497418,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1234},{""DiscountPercentage"":0.10944837167783236,""UOM"":""Case"",""MinQty"":1,""MaxQty"":602},{""DiscountPercentage"":0.8739242064930529,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3893},{""DiscountPercentage"":0.7965094011569841,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6666},{""DiscountPercentage"":0.9288407782899124,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6514},{""DiscountPercentage"":0.3589656234659494,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3034},{""DiscountPercentage"":0.1825885432894012,""UOM"":""Case"",""MinQty"":1,""MaxQty"":5423},{""DiscountPercentage"":0.47678044886853654,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8298},{""DiscountPercentage"":0.19084847018665438,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":6619},{""DiscountPercentage"":0.7547284116712133,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9234},{""DiscountPercentage"":0.9808245220543952,""UOM"":""Box"",""MinQty"":1,""MaxQty"":1280},{""DiscountPercentage"":0.5671112144586624,""UOM"":""EA."",""MinQty"":1,""MaxQty"":6830},{""DiscountPercentage"":0.9914842208411785,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4996},{""DiscountPercentage"":0.7130242837561481,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4492},{""DiscountPercentage"":0.8344648632341038,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1155},{""DiscountPercentage"":0.593317982335296,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":6595}]",1f338befe93a4384a728369174c0e9cb,
e32cc296aae14b7e88f60f35246f2a33,"[""3cc67f5dad1a45cbb5d4b0fdf319488e"",""5d5aa419f3b746f099a98f4b69ee2d8a"",""469ecb209ae44de9b937315283249de8"",""998c9b2a8f134d6fac760a66be344fcb"",""240847d9084b419caf7518225894734b"",""e1f8916fc6aa432f92e6b5b480b63c4f"",""4eb0b88694a348d4a76938261c17ed5f"",""ee136f68de09434e97cceff4c9d121c1"",""a2a8e3b284434c0aac64828462928944"",""1cc5fffbcb5647a2a9d5a7aea647db05""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.3883989478305508,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3085},{""DiscountPercentage"":0.7663560201393329,""UOM"":""Box"",""MinQty"":1,""MaxQty"":1717},{""DiscountPercentage"":0.08860837778052676,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3533},{""DiscountPercentage"":0.9681308270884195,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2521},{""DiscountPercentage"":0.9137824094776416,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3289},{""DiscountPercentage"":0.8947320654214209,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9243},{""DiscountPercentage"":0.5995771553182199,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6962},{""DiscountPercentage"":0.08618669108712353,""UOM"":""EA."",""MinQty"":1,""MaxQty"":9948},{""DiscountPercentage"":0.26874630470970196,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3007},{""DiscountPercentage"":0.25449099847130985,""UOM"":""Box"",""MinQty"":1,""MaxQty"":5525}]",af64737a940447f6a064151bcf5550c0,
25a8519e4d884756ba3140bd3a388ef9,"[""1461f9d51ed745cda9da87b7513f5098""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Box"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":7.828576090600315,""UOM"":""Box"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":15.65715218120063,""UOM"":""Box"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":23.485728271800944,""UOM"":""Box"",""MinQty"":53,""MaxQty"":200}]",,19de675da674493a95044a1e1241992f
86fe6fb1dfa94aa2bdf43b802d7c6623,"[""666cf52728474692b3e107ce4da8d948""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""EA."",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":8.076617698448427,""UOM"":""EA."",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":16.153235396896854,""UOM"":""EA."",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":24.22985309534528,""UOM"":""EA."",""MinQty"":53,""MaxQty"":200}]",,db551005ee324be089df6fb617af2417
36c75e42db584fb7b9f3df917aa61bd5,"[""86e81036904048979c72b68ff361bb79""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Case"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":4.6651403487999,""UOM"":""Case"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":9.3302806975998,""UOM"":""Case"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":13.9954210463997,""UOM"":""Case"",""MinQty"":53,""MaxQty"":200}]",,88b170cb89ef4ccb87da1338c56df551
6b29a0990b6e4906a874281fe916708b,"[""c062dddb1e484d4abbce54101d095485""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.07535819659578448,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4881}]",,520f78d3571d4d508384ff8bfeb549f8
491a2f5f1a38435d971df8a1c13282aa,"[""7e9c5573e963421bb15fb256dd6689ed"",""787fa0c199ca4f2a91b0d34e46032ecb"",""91ef457fb1b14c26a4834d717d21daa8"",""f3fd094968044ac7b530c9d6c6b4b12c"",""02045e15ae074c3e9b018a9f2b69940c""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.972517890307688,""UOM"":""Case"",""MinQty"":1,""MaxQty"":1541},{""DiscountPercentage"":0.10377937102470675,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4934},{""DiscountPercentage"":0.7452366023946907,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3266},{""DiscountPercentage"":0.28105096171247945,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":2478},{""DiscountPercentage"":0.3048538550101181,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7458}]",dc2c0253aab645f195860ee02c4cd534,
a87a6fde8968493d8c283374b75e44c4,"[""5aa863e5ac08477e823e2974dd5fc705"",""91a593824c7f4eef8fcb24605a361eab"",""6af70627f5e844a7aa98aaa62133201e"",""99c258b05d9f454c99f5d69b0f472d71"",""2d3232ab95434b73b7b75cfde3330e4c"",""3ae7a85df38946dd92b752d6fdf70e2a"",""d78fccb7d21b41eb84f6da4f833308a8"",""3360aca305184f4a9482876030557601"",""519e8ed842874d1b9035947a32e80b9a"",""6b8f024a22594491ac4dc167a5ebb655"",""77358347b83746ca9910cfbc97dc6481"",""b71ee08f93bc47deb98eb59835bd6a2a"",""ba270c42272f4ad5a66b92d25925feec"",""389812175a764a28b0d4e840e0e3111c"",""56f8011711ce4d82b6c8e95706f8ede3"",""7e75407f33f94a10ae34dfd7b0d9dfee"",""c67654f5f9204c1ab55c214c213390da"",""b28052a0a5aa479db1e0114fd1744b28"",""46faa37ae824419a85ab6f8d0a300545"",""0c62050a9b7f4acc8434e1e8aaffd4b8""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.8077047248201858,""UOM"":""Case"",""MinQty"":1,""MaxQty"":3154},{""DiscountPercentage"":0.3354818486635915,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8127},{""DiscountPercentage"":0.0698423120491303,""UOM"":""Box"",""MinQty"":1,""MaxQty"":9326},{""DiscountPercentage"":0.9491692423260119,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8995},{""DiscountPercentage"":0.23128320063077484,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2831},{""DiscountPercentage"":0.6151382604605026,""UOM"":""Case"",""MinQty"":1,""MaxQty"":5421},{""DiscountPercentage"":0.755345979664245,""UOM"":""Box"",""MinQty"":1,""MaxQty"":9329},{""DiscountPercentage"":0.23989702351280265,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5626},{""DiscountPercentage"":0.8623836504915543,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2077},{""DiscountPercentage"":0.4447187233265857,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3385},{""DiscountPercentage"":0.9483393077662596,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3140},{""DiscountPercentage"":0.1237841730043816,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5439},{""DiscountPercentage"":0.17215593988005282,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4145},{""DiscountPercentage"":0.5977395819924924,""UOM"":""Case"",""MinQty"":1,""MaxQty"":5820},{""DiscountPercentage"":0.3885346144255216,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8483},{""DiscountPercentage"":0.9831498439282091,""UOM"":""Case"",""MinQty"":1,""MaxQty"":1926},{""DiscountPercentage"":0.2469514197084319,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6496},{""DiscountPercentage"":0.63261822603571,""UOM"":""EA."",""MinQty"":1,""MaxQty"":9045},{""DiscountPercentage"":0.04031070573426051,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9131},{""DiscountPercentage"":0.09739461590202034,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3523}]",a14385f4bc65489da0b560f547c7bce0,
